area,pre,shock,post,class
BG.02,8.149010477299186,-8.731082654249127,7.760962359332557,Relative persistent decline
BG.03,-6.544502617801046,-3.6812827225130893,-7.635253054101223,Improvement then reversal
BG.04,10.403120936280883,-22.756827048114435,2.1673168617251837,Relative persistent decline
BG.07,-2.881844380403458,-14.40922190201729,24.01536983669548,"Temporary decline, rebounded"
BG.15,-7.105427357601002e-16,25.03953610964681,-25.478826216833596,Improvement then reversal
BG.16,-1.6541544725792086,-6.0440259575009545,-3.3931373796496587,Relative persistent decline
BG.18,6.362672322375398,10.60445387062566,8.837044892188052,Relative persistent improvement
BG.22,-8.950109340126698,-8.059607277318124,11.497621570439842,Relative persistent improvement
BG.23,-50.63291139240506,126.58227848101265,-126.58227848101264,Improvement then reversal
BG.24,13.024602026049205,-10.85383502170767,9.044862518089724,Relative persistent decline
BG.27,-1.5408320493066257,11.55624036979969,12.840267077555213,Relative persistent improvement
BH.13,10.3991006183249,15.45812254075323,-1.405283867341203,Improvement then reversal
BH.14,-15.1356993736952,43.05845511482255,-14.787752261656228,Relative persistent improvement
BH.15,44.37869822485207,130.67061143984222,50.95332018408942,Relative persistent improvement
BH.17,-6.578947368421052,-131.57894736842107,-120.6140350877193,Relative persistent decline
BI.BM,-5.265467310223782,-50.460728389644586,-21.208132221734676,Relative persistent decline
BJ.AQ,168.31683168316832,383.66336633663366,-16.501650165016503,Improvement then reversal
BJ.BO,22.123893805309734,15.802781289506953,-11.588706278971765,Relative persistent decline
BJ.LI,-2.4050422955714055,-8.915242992204346,-19.903798308177144,Relative persistent decline
BJ.OU,-33.088235294117645,-73.52941176470588,-6.127450980392157,"Temporary decline, rebounded"
BJ.PL,46.97986577181208,151.00671140939596,22.371364653243848,Improvement then reversal
BM.GC,-59.1715976331361,-44.37869822485207,-19.723865877712033,Relative persistent improvement
BM.HC,60.24096385542168,45.18072289156626,-90.36144578313251,Relative persistent decline
BN.BM,15.877287405812703,35.656620021528525,33.638320775026905,Relative persistent improvement
BO.C,-13.452914798206276,15.69506726457399,16.442451420029897,Relative persistent improvement
BO.H,30.56768558951965,-10.91703056768559,46.094129063561375,"Temporary decline, rebounded"
BO.L,-8.193091231178034,-15.500442869796279,-24.726896958960733,Relative persistent decline
BO.S,-4.317789291882555,-43.17789291882556,59.0097869890616,"Temporary decline, rebounded"
BR.AC,21.85294787161393,12.519918051445481,7.58782912208817,Relative persistent decline
BR.AL,13.61858069628089,-3.7141583717129696,18.488255005860115,"Temporary decline, rebounded"
BR.AM,6.010428690841062,17.31481112924412,24.678581379612307,Relative persistent improvement
BR.AP,21.613832853025936,19.21229586935639,16.01024655779699,Relative persistent decline
